game_date,game_month,game_pk,inning,pitcher_name,p_throws,batter_name,stand,at_bat_number,pitch_number,pitch_name,effective_speed,release_spin_rate,release_extension,type,events,description,des,zone,bb_type,launch_speed_angle,hit_location,launch_speed,launch_angle,hit_distance_sc,pfx_x,pfx_z,plate_x,plate_z,release_pos_x,release_pos_z,effective_speed_kh,release_extension_cm,pfx_x_cm,pfx_z_cm,plate_x_cm,plate_z_cm,release_pos_x_cm,release_pos_z_cm,launch_speed_angle_category,launch_speed_kh,hit_distance_sc_m,hc_x,hc_y,hc_x_0,hc_y_0,hc_x_ft,hc_y_ft,hc_x_0_ft,hc_y_0_ft,hc_x_m,hc_y_m,hc_x_0_m,hc_y_0_m,events_summary
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Walls, Taylor",L,31,1,Curveball,73.4,2358,6.4,B,,ball,Taylor Walls strikes out swinging.,11,,,,,,,1,-1.01,-1.78,3.4,-1.87,6.47,117.44,195.07,30.48,-30.78,-54.25,103.63,-57,197.21,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Walls, Taylor",L,31,2,4-Seam Fastball,95,2187,6.9,S,,foul,Taylor Walls strikes out swinging.,6,,,,91.6,-13,10,-0.37,1.31,0.35,2.17,-2.2,5.98,152,210.31,-11.28,39.93,10.67,66.14,-67.06,182.27,Unknown,146.56,3.05,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Walls, Taylor",L,31,3,Slider,84.3,2411,6.7,B,,ball,Taylor Walls strikes out swinging.,13,,,,,,,1.39,0.68,-0.27,1.41,-2.59,5.78,134.88,204.22,42.37,20.73,-8.23,42.98,-78.94,176.17,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Walls, Taylor",L,31,4,Slider,83.8,2398,6.9,S,,called_strike,Taylor Walls strikes out swinging.,7,,,,,,,1.47,0.57,-0.53,1.72,-2.49,5.78,134.08,210.31,44.81,17.37,-16.15,52.43,-75.9,176.17,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Walls, Taylor",L,31,5,Curveball,81.7,2568,6.8,B,,ball,Taylor Walls strikes out swinging.,13,,,,,,,0.92,-1.04,-0.16,0.27,-1.98,6.22,130.72,207.26,28.04,-31.7,-4.88,8.23,-60.35,189.59,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Walls, Taylor",L,31,6,Slider,86.4,2440,6.9,S,strikeout,swinging_strike,Taylor Walls strikes out swinging.,8,,,,,,,1.17,0.72,0.01,1.86,-2.43,5.81,138.24,210.31,35.66,21.95,0.3,56.69,-74.07,177.09,Unknown,,,,,,,,,,,,,,,strikeout
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Phillips, Brett",L,32,1,Curveball,77.7,2440,6.6,B,,ball,Brett Phillips singles on a line drive to left fielder Brandon Marsh.,14,,,,,,,0.97,-1.05,1.13,0.85,-1.86,6.35,124.32,201.17,29.57,-32,34.44,25.91,-56.69,193.55,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Phillips, Brett",L,32,2,4-Seam Fastball,96.2,2379,6.8,X,single,hit_into_play,Brett Phillips singles on a line drive to left fielder Brandon Marsh.,9,line_drive,4,,88.6,10,143,-0.25,1.07,0.55,2.11,-2.5,5.72,153.92,207.26,-7.62,32.61,16.76,64.31,-76.2,174.35,Flare/Burner,141.76,43.59,103.96,116.95,-21.46,81.32,259.9,292.38,-53.65,203.3,79.22,89.12,-16.35,61.97,hits
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Díaz, Yandy",R,33,1,4-Seam Fastball,95.1,2233,6.8,B,,ball,"Yandy Diaz grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",6,,,,,,,-0.02,1.46,0.78,2.43,-2.31,5.82,152.16,207.26,-0.61,44.5,23.77,74.07,-70.41,177.39,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Díaz, Yandy",R,33,2,4-Seam Fastball,96.8,2172,6.9,B,,ball,"Yandy Diaz grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",14,,,,,,,-0.04,1.1,0.95,0.01,-2.28,5.86,154.88,210.31,-1.22,33.53,28.96,0.3,-69.49,178.61,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Díaz, Yandy",R,33,3,4-Seam Fastball,98.2,2267,6.9,S,,foul,"Yandy Diaz grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",5,,,,78.3,29,235,0,1.37,0.15,2.57,-2.14,5.95,157.12,210.31,0,41.76,4.57,78.33,-65.23,181.36,Unknown,125.28,71.63,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Díaz, Yandy",R,33,4,Curveball,80.8,2594,6.8,S,,swinging_strike,"Yandy Diaz grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",13,,,,,,,0.89,-1.04,-0.87,0.99,-1.94,6.15,129.28,207.26,27.13,-31.7,-26.52,30.18,-59.13,187.45,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Díaz, Yandy",R,33,5,4-Seam Fastball,99.9,2343,6.9,B,,ball,"Yandy Diaz grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",14,,,,,,,0.12,1.13,0.62,1.26,-2.38,5.78,159.84,210.31,3.66,34.44,18.9,38.4,-72.54,176.17,Unknown,,,,,,,,,,,,,,,other
2022-05-11,5,663450,5,"Ohtani, Shohei",R,"Díaz, Yandy",R,33,6,4-Seam Fastball,99.1,2362,6.7,X,field_out,hit_into_play,"Yandy Diaz grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.",4,ground_ball,2,,87.9,-43,3,0.2,0.96,-0.42,2.86,-2.49,5.83,158.56,204.22,6.1,29.26,-12.8,87.17,-75.9,177.7,Topped,140.64,0.91,144.62,158.08,19.2,40.19,361.55,395.2,48,100.47,110.2,120.46,14.63,30.62,other
